order_id,order_date,customer_id,city,state,Age,Gender,category,sub_category,product_name,price,quantity,discount_pct,payment_mode,delivery_days,return_flag,rating,marketing_channel
OD1984,9/10/2026,C866,Delhi,Tamil Nadu,32,Female,Fashion,Footwear,Office Chair,24965,3,5,UPI,2,No,5,Ads
OD1985,9/11/2026,C402,Delhi,Delhi,46,Female,Fashion,Accessories,Samsung Phone,41374,1,20,UPI,4,No,2,Email
OD1986,9/12/2026,C306,Ahmedabad,Karnataka,50,Male,Fashion,Laptop,Wall Clock,26580,1,15,UPI,9,No,3,Email
OD1987,9/13/2026,C328,Mumbai,Rajasthan,47,Female,Fashion,Kitchen,Nike Shoes,24853,2,40,UPI,2,No,5,Ads
OD1988,9/14/2026,C952,Pune,West Bengal,56,Female,Electronics,Furniture,Wall Clock,18799,1,10,NetBanking,7,No,5,Referral
OD1989,9/15/2026,C677,Bangalore,Gujarat,44,Male,Fashion,Furniture,Boat Earphones,64883,1,5,Card,3,No,1,Ads
OD1990,9/16/2026,C174,Jaipur,Gujarat,53,Male,Electronics,Clothing,Men T-Shirt,61391,2,5,COD,7,No,5,Ads
OD1991,9/17/2026,C534,Delhi,Maharashtra,46,Female,Home,Mobile,Men T-Shirt,36024,3,20,UPI,8,Yes,3,Ads
OD1992,9/18/2026,C202,Nagpur,Telangana,55,Male,Fashion,Footwear,Samsung Phone,27031,3,40,UPI,2,No,4,Ads
OD1993,9/19/2026,C521,Hyderabad,Maharashtra,50,Female,Electronics,Clothing,Samsung Phone,6963,2,20,UPI,4,No,3,Referral
OD1994,9/20/2026,C803,Mumbai,Gujarat,54,Female,Fashion,Kitchen,Boat Earphones,17061,2,30,COD,5,No,2,Referral
OD1995,9/21/2026,C863,Delhi,Karnataka,44,Female,Home,Furniture,Redmi Phone,56013,3,40,UPI,9,Yes,5,Ads
OD1996,9/22/2026,C837,Mumbai,Tamil Nadu,50,Female,Home,Furniture,Office Chair,33133,3,0,COD,2,No,5,Organic
OD1997,9/23/2026,C905,Mumbai,Tamil Nadu,21,Female,Home,Furniture,Women Kurti,559,3,0,Card,7,No,5,Organic
OD1998,9/24/2026,C405,Delhi,West Bengal,39,Female,Fashion,Kitchen,Women Kurti,9768,3,0,Card,2,No,5,Organic
OD1999,9/25/2026,C197,Chennai,Tamil Nadu,19,Male,Fashion,Furniture,HP Laptop,63642,3,20,Card,2,No,1,Organic
OD2000,9/26/2026,C949,Kolkata,West Bengal,27,Female,Electronics,Accessories,HP Laptop,23564,2,0,NetBanking,2,No,1,Email
