order_id,order_date,Month,customer_id,city,state,Age,Age Group,Gender,category,sub_category,product_name,price,quantity,discount_pct,payment_mode,delivery_days,return_flag,rating,marketing_channel
OD1897,6/15/2026,June,C355,Pune,Gujarat,43,Adult,Male,Electronics,Laptop,Office Chair,32374,3,20,COD,3,No,5,Organic
OD1898,6/16/2026,June,C808,Jaipur,Delhi,31,Young Adult,Female,Fashion,Footwear,Wall Clock,6553,3,20,COD,2,No,3,Email
OD1899,6/17/2026,June,C914,Chennai,Telangana,55,Adult,Female,Home,Furniture,Nike Shoes,49016,1,5,Card,8,No,4,Referral
OD1900,6/18/2026,June,C549,Chennai,Delhi,54,Adult,Female,Electronics,Clothing,Men T-Shirt,30169,1,20,UPI,8,No,1,Organic
OD1901,6/19/2026,June,C109,Delhi,Delhi,28,Young Adult,Female,Home,Decor,Redmi Phone,49611,3,15,UPI,2,No,4,Ads
OD1902,6/20/2026,June,C923,Pune,Karnataka,53,Adult,Male,Electronics,Accessories,Women Kurti,28806,1,20,Card,4,Yes,4,Ads
OD1903,6/21/2026,June,C897,Nagpur,Tamil Nadu,30,Young Adult,Male,Electronics,Footwear,Boat Earphones,67586,3,20,COD,2,Yes,3,Organic
OD1904,6/22/2026,June,C341,Ahmedabad,Tamil Nadu,60,Senior,Male,Electronics,Accessories,Samsung Phone,48421,2,20,UPI,4,No,5,Email
OD1905,6/23/2026,June,C350,Mumbai,West Bengal,20,Young Adult,Female,Electronics,Kitchen,Nike Shoes,63579,1,15,COD,4,No,3,Organic
OD1906,6/24/2026,June,C976,Pune,West Bengal,50,Adult,Female,Fashion,Mobile,HP Laptop,26811,2,40,Card,2,No,1,Ads
OD1907,6/25/2026,June,C104,Mumbai,Rajasthan,23,Young Adult,Male,Home,Mobile,Men T-Shirt,67484,2,20,NetBanking,6,No,3,Ads
OD1908,6/26/2026,June,C218,Pune,Rajasthan,27,Young Adult,Male,Home,Mobile,Prestige Cooker,58107,2,30,COD,8,No,2,Referral
OD1909,6/27/2026,June,C900,Pune,Rajasthan,22,Young Adult,Male,Home,Decor,Women Kurti,40776,3,15,UPI,4,No,4,Email
OD1910,6/28/2026,June,C473,Jaipur,Karnataka,40,Adult,Female,Electronics,Accessories,HP Laptop,32050,2,5,NetBanking,2,Yes,5,Organic
OD1911,6/29/2026,June,C164,Pune,West Bengal,27,Young Adult,Male,Fashion,Footwear,Prestige Cooker,57096,2,0,COD,9,No,1,Ads
OD1912,6/30/2026,June,C245,Delhi,Gujarat,19,Young Adult,Male,Home,Mobile,Samsung Phone,45711,2,5,COD,6,No,4,Ads
OD1913,7/1/2026,July,C323,Nagpur,Rajasthan,30,Young Adult,Female,Fashion,Footwear,Wall Clock,10136,3,0,NetBanking,8,No,3,Ads
OD1914,7/2/2026,July,C338,Chennai,Rajasthan,57,Senior,Female,Electronics,Accessories,Office Chair,43757,2,5,NetBanking,4,No,2,Organic
OD1915,7/3/2026,July,C276,Kolkata,Telangana,19,Young Adult,Female,Home,Decor,Boat Earphones,36192,2,30,NetBanking,8,No,3,Organic
OD1916,7/4/2026,July,C878,Mumbai,Maharashtra,37,Adult,Female,Fashion,Kitchen,Redmi Phone,10323,1,0,UPI,6,Yes,4,Email
OD1917,7/5/2026,July,C952,Chennai,Gujarat,18,Young Adult,Male,Electronics,Decor,Prestige Cooker,27449,3,0,UPI,8,Yes,1,Referral
OD1918,7/6/2026,July,C381,Kolkata,Rajasthan,54,Adult,Male,Fashion,Footwear,Women Kurti,23987,2,10,COD,5,No,5,Referral
OD1919,7/7/2026,July,C162,Nagpur,Rajasthan,26,Young Adult,Female,Home,Decor,Nike Shoes,714,1,0,COD,7,No,4,Referral
OD1920,7/8/2026,July,C316,Nagpur,Rajasthan,34,Young Adult,Female,Home,Decor,Wall Clock,12022,3,0,Card,5,No,1,Ads
OD1921,7/9/2026,July,C953,Mumbai,Maharashtra,26,Young Adult,Female,Electronics,Kitchen,Nike Shoes,69188,3,10,UPI,6,Yes,4,Referral
OD1922,7/10/2026,July,C926,Mumbai,Maharashtra,28,Young Adult,Female,Electronics,Accessories,Women Kurti,24333,3,20,COD,4,Yes,2,Ads
OD1923,7/11/2026,July,C894,Nagpur,Karnataka,32,Young Adult,Male,Electronics,Accessories,Nike Shoes,34973,3,20,NetBanking,2,No,3,Email
OD1924,7/12/2026,July,C788,Kolkata,Gujarat,41,Adult,Female,Fashion,Clothing,Prestige Cooker,43565,3,10,NetBanking,3,Yes,5,Ads
OD1925,7/13/2026,July,C560,Pune,Karnataka,55,Adult,Female,Fashion,Decor,Men T-Shirt,10899,3,15,UPI,2,Yes,1,Email
OD1926,7/14/2026,July,C709,Ahmedabad,Delhi,52,Adult,Male,Fashion,Accessories,Nike Shoes,10844,2,0,NetBanking,8,No,5,Email
OD1927,7/15/2026,July,C204,Bangalore,Maharashtra,47,Adult,Female,Electronics,Accessories,Office Chair,34395,2,0,Card,3,No,5,Referral
OD1928,7/16/2026,July,C198,Chennai,Telangana,48,Adult,Male,Home,Laptop,Samsung Phone,29398,2,10,COD,3,No,5,Referral
OD1929,7/17/2026,July,C610,Jaipur,West Bengal,22,Young Adult,Female,Home,Mobile,Redmi Phone,28728,2,10,COD,8,Yes,1,Ads
OD1930,7/18/2026,July,C484,Chennai,Telangana,31,Young Adult,Male,Fashion,Clothing,Prestige Cooker,6082,1,15,COD,8,No,1,Organic
OD1931,7/19/2026,July,C504,Jaipur,West Bengal,28,Young Adult,Male,Fashion,Furniture,HP Laptop,5396,2,30,UPI,4,No,5,Referral
OD1932,7/20/2026,July,C922,Kolkata,Maharashtra,26,Young Adult,Male,Home,Clothing,Women Kurti,5066,3,20,NetBanking,6,No,3,Referral
OD1933,7/21/2026,July,C617,Jaipur,Maharashtra,51,Adult,Female,Home,Clothing,Wall Clock,13828,2,5,Card,9,No,4,Organic
OD1934,7/22/2026,July,C575,Mumbai,Maharashtra,29,Young Adult,Male,Fashion,Furniture,Prestige Cooker,727,2,30,UPI,2,No,5,Organic
OD1935,7/23/2026,July,C808,Ahmedabad,Karnataka,52,Adult,Female,Fashion,Laptop,Men T-Shirt,37551,3,40,COD,6,No,2,Referral
OD1936,7/24/2026,July,C962,Ahmedabad,Gujarat,52,Adult,Female,Home,Decor,Wall Clock,58268,2,20,Card,5,No,5,Organic
OD1937,7/25/2026,July,C744,Mumbai,West Bengal,18,Young Adult,Female,Electronics,Kitchen,Office Chair,46531,2,0,COD,4,No,1,Ads
OD1938,7/26/2026,July,C969,Delhi,Gujarat,57,Senior,Female,Fashion,Accessories,Women Kurti,34185,2,40,COD,4,No,4,Email
OD1939,7/27/2026,July,C870,Kolkata,Karnataka,39,Adult,Female,Home,Mobile,Wall Clock,63760,1,30,UPI,9,No,2,Email
OD1940,7/28/2026,July,C536,Delhi,Karnataka,46,Adult,Male,Home,Footwear,Nike Shoes,3308,2,10,COD,5,No,4,Referral
OD1941,7/29/2026,July,C122,Delhi,Tamil Nadu,25,Young Adult,Female,Home,Decor,Prestige Cooker,42284,3,15,Card,2,Yes,4,Referral
OD1942,7/30/2026,July,C664,Chennai,Telangana,28,Young Adult,Female,Home,Furniture,Samsung Phone,37046,3,20,COD,7,No,2,Ads
OD1943,7/31/2026,July,C776,Nagpur,Telangana,58,Senior,Male,Electronics,Kitchen,Women Kurti,43317,2,15,NetBanking,5,No,5,Organic
OD1944,8/1/2026,August,C813,Chennai,Delhi,54,Adult,Female,Home,Decor,Boat Earphones,66180,2,40,COD,2,No,5,Referral
OD1945,8/2/2026,August,C557,Nagpur,Rajasthan,31,Young Adult,Female,Fashion,Furniture,Office Chair,37832,2,20,UPI,3,No,5,Email
OD1946,8/3/2026,August,C182,Bangalore,Karnataka,47,Adult,Female,Electronics,Accessories,Redmi Phone,17075,3,30,Card,8,No,3,Ads
OD1947,8/4/2026,August,C244,Jaipur,West Bengal,52,Adult,Male,Home,Laptop,Women Kurti,39904,3,0,UPI,4,No,5,Ads
OD1948,8/5/2026,August,C184,Nagpur,Tamil Nadu,38,Adult,Female,Electronics,Decor,Men T-Shirt,32100,1,5,NetBanking,2,No,2,Organic
OD1949,8/6/2026,August,C177,Mumbai,Tamil Nadu,54,Adult,Male,Fashion,Furniture,Prestige Cooker,68445,1,15,COD,6,No,3,Referral
OD1950,8/7/2026,August,C556,Chennai,Rajasthan,22,Young Adult,Male,Home,Accessories,Nike Shoes,67855,1,15,UPI,9,No,5,Referral
OD1951,8/8/2026,August,C977,Kolkata,Gujarat,36,Adult,Male,Fashion,Accessories,Redmi Phone,52615,3,5,UPI,8,No,3,Ads
OD1952,8/9/2026,August,C100,Jaipur,Rajasthan,31,Young Adult,Male,Home,Laptop,Redmi Phone,63393,1,15,UPI,6,No,2,Email
OD1953,8/10/2026,August,C150,Bangalore,Rajasthan,43,Adult,Male,Home,Clothing,Office Chair,35134,2,15,UPI,8,No,5,Referral
OD1954,8/11/2026,August,C784,Nagpur,Rajasthan,21,Young Adult,Female,Home,Decor,Wall Clock,7964,2,20,NetBanking,4,No,1,Email
OD1955,8/12/2026,August,C816,Bangalore,Telangana,42,Adult,Male,Home,Decor,Men T-Shirt,57253,3,20,NetBanking,5,Yes,2,Ads
OD1956,8/13/2026,August,C871,Kolkata,Karnataka,59,Senior,Female,Home,Clothing,Wall Clock,39370,1,5,COD,7,No,4,Referral
OD1957,8/14/2026,August,C545,Delhi,Delhi,42,Adult,Female,Electronics,Mobile,Nike Shoes,63373,2,40,COD,5,Yes,4,Email
OD1958,8/15/2026,August,C548,Ahmedabad,Karnataka,35,Young Adult,Female,Home,Mobile,Redmi Phone,30010,3,0,Card,2,No,2,Ads
OD1959,8/16/2026,August,C980,Kolkata,Gujarat,57,Senior,Male,Home,Clothing,Men T-Shirt,49320,1,30,NetBanking,9,Yes,4,Email
OD1960,8/17/2026,August,C587,Hyderabad,Maharashtra,25,Young Adult,Male,Electronics,Kitchen,Men T-Shirt,66275,2,30,UPI,5,No,2,Referral
OD1961,8/18/2026,August,C899,Kolkata,Rajasthan,56,Senior,Female,Electronics,Footwear,HP Laptop,44961,1,40,UPI,4,Yes,1,Organic
OD1962,8/19/2026,August,C133,Bangalore,Karnataka,57,Senior,Female,Electronics,Accessories,Prestige Cooker,61881,3,15,Card,9,No,2,Email
OD1963,8/20/2026,August,C447,Mumbai,Gujarat,31,Young Adult,Male,Electronics,Footwear,Redmi Phone,33073,1,0,UPI,2,No,5,Organic
OD1964,8/21/2026,August,C194,Chennai,Maharashtra,49,Adult,Male,Electronics,Accessories,Redmi Phone,42409,3,5,Card,3,No,5,Referral
OD1965,8/22/2026,August,C171,Mumbai,Maharashtra,55,Adult,Female,Electronics,Clothing,Men T-Shirt,25685,1,40,COD,5,No,3,Organic
OD1966,8/23/2026,August,C650,Bangalore,Rajasthan,50,Adult,Female,Home,Mobile,Wall Clock,23312,2,5,NetBanking,5,No,4,Ads
OD1967,8/24/2026,August,C253,Chennai,Delhi,40,Adult,Male,Home,Kitchen,Redmi Phone,19056,3,20,Card,7,No,4,Organic
OD1968,8/25/2026,August,C349,Hyderabad,West Bengal,32,Young Adult,Male,Fashion,Mobile,Men T-Shirt,28559,3,15,UPI,2,No,2,Email
OD1969,8/26/2026,August,C773,Ahmedabad,Telangana,50,Adult,Female,Home,Footwear,Redmi Phone,59365,3,10,Card,6,No,4,Email
OD1970,8/27/2026,August,C537,Jaipur,Karnataka,42,Adult,Female,Home,Mobile,Men T-Shirt,6579,1,5,COD,5,No,5,Organic
OD1971,8/28/2026,August,C217,Bangalore,Maharashtra,34,Young Adult,Male,Electronics,Clothing,HP Laptop,14353,1,40,UPI,4,Yes,1,Ads
OD1972,8/29/2026,August,C870,Nagpur,Karnataka,50,Adult,Male,Electronics,Kitchen,Prestige Cooker,68194,2,15,COD,5,Yes,2,Referral
OD1973,8/30/2026,August,C990,Bangalore,West Bengal,19,Young Adult,Female,Home,Footwear,Men T-Shirt,27524,3,0,COD,7,No,4,Organic
OD1974,8/31/2026,August,C405,Bangalore,Telangana,31,Young Adult,Female,Fashion,Kitchen,Redmi Phone,53481,3,40,Card,3,No,5,Email
OD1975,9/1/2026,September,C367,Chennai,West Bengal,57,Senior,Female,Electronics,Decor,Nike Shoes,41580,1,20,COD,7,No,3,Email
OD1976,9/2/2026,September,C153,Pune,Telangana,57,Senior,Male,Home,Accessories,Prestige Cooker,4867,1,30,UPI,5,No,4,Organic
OD1977,9/3/2026,September,C335,Kolkata,Tamil Nadu,56,Senior,Male,Home,Mobile,HP Laptop,27593,2,0,COD,9,Yes,1,Organic
OD1978,9/4/2026,September,C488,Pune,Telangana,23,Young Adult,Female,Fashion,Kitchen,Men T-Shirt,46539,2,5,COD,6,Yes,1,Organic
OD1979,9/5/2026,September,C833,Hyderabad,Rajasthan,23,Young Adult,Male,Fashion,Laptop,Nike Shoes,67265,1,5,Card,8,No,4,Referral
OD1980,9/6/2026,September,C862,Nagpur,Delhi,20,Young Adult,Female,Electronics,Decor,Men T-Shirt,24490,3,0,COD,5,No,4,Email
OD1981,9/7/2026,September,C924,Ahmedabad,West Bengal,24,Young Adult,Male,Fashion,Mobile,Wall Clock,1800,2,5,NetBanking,2,Yes,5,Email
OD1982,9/8/2026,September,C500,Delhi,Maharashtra,25,Young Adult,Male,Home,Accessories,Redmi Phone,29109,1,40,Card,5,No,4,Email
OD1983,9/9/2026,September,C723,Hyderabad,Rajasthan,59,Senior,Male,Home,Kitchen,Women Kurti,35177,1,15,Card,6,No,3,Referral
OD1984,9/10/2026,September,C866,Delhi,Tamil Nadu,32,Young Adult,Female,Fashion,Footwear,Office Chair,24965,3,5,UPI,2,No,5,Ads
OD1985,9/11/2026,September,C402,Delhi,Delhi,46,Adult,Female,Fashion,Accessories,Samsung Phone,41374,1,20,UPI,4,No,2,Email
OD1986,9/12/2026,September,C306,Ahmedabad,Karnataka,50,Adult,Male,Fashion,Laptop,Wall Clock,26580,1,15,UPI,9,No,3,Email
OD1987,9/13/2026,September,C328,Mumbai,Rajasthan,47,Adult,Female,Fashion,Kitchen,Nike Shoes,24853,2,40,UPI,2,No,5,Ads
OD1988,9/14/2026,September,C952,Pune,West Bengal,56,Senior,Female,Electronics,Furniture,Wall Clock,18799,1,10,NetBanking,7,No,5,Referral
OD1989,9/15/2026,September,C677,Bangalore,Gujarat,44,Adult,Male,Fashion,Furniture,Boat Earphones,64883,1,5,Card,3,No,1,Ads
OD1990,9/16/2026,September,C174,Jaipur,Gujarat,53,Adult,Male,Electronics,Clothing,Men T-Shirt,61391,2,5,COD,7,No,5,Ads
OD1991,9/17/2026,September,C534,Delhi,Maharashtra,46,Adult,Female,Home,Mobile,Men T-Shirt,36024,3,20,UPI,8,Yes,3,Ads
OD1992,9/18/2026,September,C202,Nagpur,Telangana,55,Adult,Male,Fashion,Footwear,Samsung Phone,27031,3,40,UPI,2,No,4,Ads
OD1993,9/19/2026,September,C521,Hyderabad,Maharashtra,50,Adult,Female,Electronics,Clothing,Samsung Phone,6963,2,20,UPI,4,No,3,Referral
OD1994,9/20/2026,September,C803,Mumbai,Gujarat,54,Adult,Female,Fashion,Kitchen,Boat Earphones,17061,2,30,COD,5,No,2,Referral
OD1995,9/21/2026,September,C863,Delhi,Karnataka,44,Adult,Female,Home,Furniture,Redmi Phone,56013,3,40,UPI,9,Yes,5,Ads
OD1996,9/22/2026,September,C837,Mumbai,Tamil Nadu,50,Adult,Female,Home,Furniture,Office Chair,33133,3,0,COD,2,No,5,Organic
OD1997,9/23/2026,September,C905,Mumbai,Tamil Nadu,21,Young Adult,Female,Home,Furniture,Women Kurti,559,3,0,Card,7,No,5,Organic
OD1998,9/24/2026,September,C405,Delhi,West Bengal,39,Adult,Female,Fashion,Kitchen,Women Kurti,9768,3,0,Card,2,No,5,Organic
OD1999,9/25/2026,September,C197,Chennai,Tamil Nadu,19,Young Adult,Male,Fashion,Furniture,HP Laptop,63642,3,20,Card,2,No,1,Organic
OD2000,9/26/2026,September,C949,Kolkata,West Bengal,27,Young Adult,Female,Electronics,Accessories,HP Laptop,23564,2,0,NetBanking,2,No,1,Email
